Feature	MeanSHAP	Group
noncoding_CREB3	0.0010226461198195	Sig50
noncoding_CREB3L1	0.00558197341665151	Sig5
noncoding_CREB3L4	0.000680222731219651	Sig60
noncoding_CREM	0.00252426965279058	Sig30
noncoding_CTCF	0.00262617756219557	Sig30
noncoding_CTCFL	0.00321650237873271	Sig30
noncoding_CUX1	0.00140676856655206	Sig50
noncoding_CUX2	0.00205628017814777	Sig30
noncoding_DBP	0.00196532389012907	Sig30
noncoding_DMRT3	0.00307768420367005	Sig30
noncoding_DMRTA1	0.00503903811904418	Sig5
noncoding_DMRTC2	0.00610927975844108	Sig3
noncoding_DPRX	0.00365406143836365	Sig10
noncoding_DUX4	0.00585197299542323	Sig3
noncoding_DUXA	0.000234339319669232	Sig80
noncoding_E2F1	0.00182554505218731	Sig30
noncoding_E2F2	0.0010047780110858	Sig50
noncoding_E2F3	0.000130858972055229	Sig90
noncoding_E2F4	0.000742514134570832	Sig60
noncoding_E2F6	0.00108777281300759	Sig50
noncoding_E2F7	0.00738420148276439	Sig1
noncoding_E2F8	0.00622242391916235	Sig3
noncoding_EBF1	0.000262667535849075	Sig80
noncoding_EBF3	0.00346094544057343	Sig30
noncoding_EGR1	0.00444615410302092	Sig10
noncoding_EGR2	0.00130698291520889	Sig50
noncoding_EGR3	0.00642810228200392	Sig3
noncoding_EGR4	0.000282140440415338	Sig80
noncoding_EHF	0.00150392817907425	Sig50
noncoding_ELF1	0.0032369173240828	Sig30
noncoding_ELF2	0.00121863592254047	Sig50
noncoding_ELF3	0.00225057965681238	Sig30
noncoding_ELF4	0.000240270956658157	Sig80
noncoding_ELK1	0.000848940204442356	Sig50
noncoding_ELK1::HOXA1	0.00292060179386059	Sig30
noncoding_ELK1::HOXB13	0.00797143380330485	Sig08
noncoding_ELK1::SREBF2	0.00194038939872962	Sig30
noncoding_ELK3	0.00191662253010698	Sig30
noncoding_ELK4	0.0035808542807424	Sig10
noncoding_EN2	0.000811869292246068	Sig50
noncoding_EOMES	0.00452363518487514	Sig10
noncoding_EPAS1	0.00136018078770755	Sig50
noncoding_ERF	0.00345425459733914	Sig30
noncoding_ERF::FIGLA	6.19425789286582e-05	Other
noncoding_ERF::FOXI1	0.00433330775790295	Sig10
noncoding_ERF::FOXO1	0.0102480708725789	Sig02
noncoding_ERF::HOXB13	0.00574357748855343	Sig3
noncoding_ERF::NHLH1	6.17699520812558e-05	Other
noncoding_ERF::SREBF2	0.00436986363942347	Sig10
noncoding_ESR1	0.00202171138348318	Sig30
noncoding_ESR2	0.00329353479587428	Sig30
noncoding_ESRRA	0.00159148288374056	Sig50
noncoding_ESRRB	0.00100493616847802	Sig50
noncoding_ESX1	0.00191349308101922	Sig30
noncoding_ETS1	0.00418823881239506	Sig10
noncoding_ETS2	0.000880231450120385	Sig50
noncoding_ETV1	0.00549465687078423	Sig5
noncoding_ETV2	0.00894340150212568	Sig05
noncoding_ETV2::DRGX	0.00592890593665186	Sig3
noncoding_ETV2::FIGLA	0.00572857893982265	Sig3
noncoding_ETV2::FOXI1	0.00276255826276256	Sig30
noncoding_ETV2::HOXB13	0.00409033694452567	Sig10
noncoding_ETV3	0.00182362142465636	Sig30
noncoding_ETV4	0.000219632735799723	Sig80
noncoding_ETV5	0.00247955192478335	Sig30
noncoding_ETV5::DRGX	0.000163328657672764	Sig90
noncoding_ETV5::FIGLA	0.000682760236936655	Sig60
noncoding_ETV5::FOXI1	0.00419596026558625	Sig10
noncoding_ETV5::FOXO1	0.00502809338681023	Sig5
noncoding_ETV5::HOXA2	0.0054608603044245	Sig5
noncoding_ETV6	0.00176521013076239	Sig30
noncoding_ETV7	0.00123799255261973	Sig50
noncoding_EWSR1-FLI1	0.00148800431319272	Sig50
noncoding_FERD3L	0.000261702275479033	Sig80
noncoding_FEV	0.000290901787243071	Sig80
noncoding_FEZF2	0.00465069927241886	Sig10
noncoding_FLI1	0.00271636569485554	Sig30
noncoding_FLI1::DRGX	0.00322988261017712	Sig30
noncoding_FLI1::FOXI1	0.00937214230082005	Sig03
noncoding_FOS	0.000536940390725749	Sig60
noncoding_FOS::JUN	0.00145719718442062	Sig50
noncoding_FOS::JUNB	0.0027180290686485	Sig30
noncoding_FOS::JUND	0.00421284248606112	Sig10
noncoding_FOSB::JUN	0.00112774833108733	Sig50
noncoding_FOSB::JUNB	0.000486163659562253	Sig70
noncoding_FOSL1	0.00173482587138317	Sig30
noncoding_FOSL1::JUN	0.00207868488648357	Sig30
noncoding_FOSL1::JUNB	0.00236945081802564	Sig30
noncoding_FOSL1::JUND	0.00704513653684426	Sig3
noncoding_FOSL2	0.00247054316762563	Sig30
noncoding_FOSL2::JUN	0.000158916640513329	Sig90
noncoding_FOSL2::JUNB	0.00236289182424502	Sig30
noncoding_FOSL2::JUND	0.00240058735087601	Sig30
noncoding_FOXA1	0.000638289763833015	Sig60
noncoding_FOXA2	0.00340663474039541	Sig30
noncoding_FOXA3	0.0026829932584326	Sig30
noncoding_FOXB1	0.0064464836299322	Sig3
noncoding_FOXC1	0.00117116806915948	Sig50
noncoding_FOXC2	0.00376464597045528	Sig10
noncoding_FOXD1	0.00152708900472681	Sig50
noncoding_FOXD2	0.00251805471489609	Sig30
noncoding_FOXD3	0.00534830866193841	Sig5
noncoding_FOXE1	0.00218919111962079	Sig30
noncoding_FOXF2	0.00167394707527208	Sig30
noncoding_FOXG1	0.00872619012094943	Sig05
noncoding_FOXH1	0.0109237150686531	Sig02
noncoding_FOXI1	0.00366258237278135	Sig10
noncoding_FOXJ2::ELF1	0.00280140612523246	Sig30
noncoding_FOXK1	0.000814411340948732	Sig50
noncoding_FOXK2	0.00144596588829917	Sig50
noncoding_FOXL1	0.00256602586980981	Sig30
noncoding_FOXN3	0.00233149871159663	Sig30
noncoding_FOXO1::ELF1	0.000348051056862834	Sig70
noncoding_FOXO1::ELK1	0.00231805112444955	Sig30
noncoding_FOXO1::ELK3	0.00323158608102538	Sig30
noncoding_FOXO1::FLI1	0.00700432726077514	Sig3
noncoding_FOXO4	0.00245704819792489	Sig30
noncoding_FOXO6	0.00224678350113012	Sig30
noncoding_FOXP1	0.00237963252513549	Sig30
noncoding_FOXP2	0.000790157296313128	Sig50
noncoding_FOXP3	0.000769430966348719	Sig50
noncoding_FOXP4	0.00314545362761141	Sig30
noncoding_FOXS1	0.0010387057029379	Sig50
noncoding_GABPA	0.000974782043358072	Sig50
noncoding_GATA1	0.0064870274789793	Sig3
noncoding_GATA1::TAL1	0.00151463576087671	Sig50
noncoding_GATA2	0.00193189529070856	Sig30
noncoding_GATA4	0.00189235107515354	Sig30
noncoding_GATA5	0.00443347667294665	Sig10
noncoding_GATA6	0.00229070873189741	Sig30
noncoding_GBX1	0.00091917499326019	Sig50
noncoding_GCM1	0.00176549074848628	Sig30
noncoding_GCM2	0.00639697532946776	Sig3
noncoding_GFI1	0.00879807224097867	Sig05
noncoding_GLI3	0.00607475729262032	Sig3
noncoding_GLIS1	0.00140828230074365	Sig50
noncoding_GLIS2	0.00258349932022898	Sig30
noncoding_GLIS3	0.00180588763452069	Sig30
noncoding_GMEB2	0.000811156490303493	Sig50
noncoding_GRHL1	0.00128623615633265	Sig50
noncoding_GRHL2	0.000558245933400451	Sig60
noncoding_GSX2	0.00142051562188043	Sig50
noncoding_HES1	0.000823920818403374	Sig50
noncoding_HES2	0.000299353700285194	Sig80
noncoding_HES5	0.000815863782956322	Sig50
noncoding_HES6	0.00301317143908274	Sig30
noncoding_HES7	0.00226666677330151	Sig30
noncoding_HEY1	0.000606914549408806	Sig60
noncoding_HEY2	0.00228411293594706	Sig30
noncoding_HINFP	0.00400509891615969	Sig10
noncoding_HLF	0.000868276682719792	Sig50
noncoding_HMBOX1	0.00467132134987442	Sig10
noncoding_HNF1A	0.000662395583565971	Sig60
noncoding_HNF1B	0.00169282930780648	Sig30
noncoding_HNF4A	0.00291010978627607	Sig30
noncoding_HNF4G	0.00195244463350743	Sig30
noncoding_HOXA10	0.00943118798938279	Sig03
noncoding_HOXA3	0.00214526195622867	Sig30
noncoding_HOXA4	0.00026128487142696	Sig80
noncoding_HOXA5	0.00102588670474511	Sig50
noncoding_HOXA6	0.000154797548290204	Sig90
noncoding_HOXA9	0.00107153506885353	Sig50
noncoding_HOXB1	0.00208949377407241	Sig30
noncoding_HOXB13	0.00584025811250545	Sig3
noncoding_HOXB2::ELK1	0.00404407127802525	Sig10
noncoding_HOXB6	0.00309520161635606	Sig30
noncoding_HOXB7	0.00333303215960142	Sig30
noncoding_HOXB8	0.00170777150019415	Sig30
noncoding_HOXB9	0.00444760769071533	Sig10
noncoding_HOXC10	0.00238252346837878	Sig30
noncoding_HOXC11	0.00423106129427947	Sig10
noncoding_HOXC12	0.000339625932193393	Sig70
noncoding_HOXC13	0.00556787600275544	Sig5
noncoding_HOXC9	0.00136991348088077	Sig50
noncoding_HOXD10	0.0017892953074322	Sig30
noncoding_HOXD11	0.0016465591808434	Sig30
noncoding_HOXD12	0.00133335366274115	Sig50
noncoding_HOXD12::ELK1	0.000668193608484114	Sig60
noncoding_HOXD3	0.00175368765130745	Sig30
noncoding_HOXD8	0.00188761928423488	Sig30
noncoding_HOXD9	0.00348144741261361	Sig30
noncoding_HSF1	0.00493542771365692	Sig5
noncoding_HSF2	0.00748652909604697	Sig1
noncoding_HSF4	0.0043095589344622	Sig10
noncoding_IKZF1	0.00622637895849936	Sig3
noncoding_INSM1	0.00342397503460085	Sig30
noncoding_IRF2	0.00850340729894013	Sig05
noncoding_IRF3	0.0051057696691961	Sig5
noncoding_IRF4	0.00537675919062885	Sig5
noncoding_IRF5	0.00355351113398372	Sig30
noncoding_IRF6	0.00160915839288075	Sig50
noncoding_IRF7	0.00226090778521331	Sig30
noncoding_IRF8	0.00288072346796772	Sig30
noncoding_IRF9	0.000699326897898515	Sig60
noncoding_JDP2	0.00292204141605039	Sig30
noncoding_JUN	0.000499058743636193	Sig60
noncoding_JUN::JUNB	0.0029374233999136	Sig30
noncoding_JUNB	0.00106457646956907	Sig50
noncoding_JUND	0.00570176383655865	Sig3
noncoding_KLF1	0.000189915367556538	Sig80
noncoding_KLF10	0.000344198386780982	Sig70
noncoding_KLF11	0.00406762020867681	Sig10
noncoding_KLF12	0.00268885729997151	Sig30
noncoding_KLF13	0.00754274773903561	Sig08
noncoding_KLF14	0.00233808962471698	Sig30
noncoding_KLF15	0.0032465403085773	Sig30
noncoding_KLF16	0.000154498441098584	Sig90
noncoding_KLF17	0.0029512378588085	Sig30
noncoding_KLF2	0.00113524648636821	Sig50
noncoding_KLF3	0.00420527302080715	Sig10
noncoding_KLF4	0.000832052171125476	Sig50
noncoding_KLF5	0.00348182000499286	Sig30
noncoding_KLF6	0.0050653427702539	Sig5
noncoding_KLF7	0.00217851834584572	Sig30
noncoding_KLF9	0.0019810922027013	Sig30
noncoding_LBX1	0.00063444189677503	Sig60
noncoding_LHX5	0.000529169242459802	Sig60
noncoding_LHX6	0.000837394050789264	Sig50
noncoding_LHX9	0.00223547574096712	Sig30
noncoding_LMX1A	0.00627123971960724	Sig3
noncoding_LMX1B	0.00175426186921451	Sig30
noncoding_MAF	0.00328778308949392	Sig30
noncoding_MAF::NFE2	0.00218817537783946	Sig30
noncoding_MAFA	0.00252066962664942	Sig30
noncoding_MAFF	0.00552275343388953	Sig5
noncoding_MAFG::NFE2L1	0.00271049427092166	Sig30
noncoding_MAFK	0.00713902000939353	Sig3
noncoding_MAX::MYC	0.000211806887254427	Sig80
noncoding_MAZ	0.0046997471537019	Sig10
noncoding_MEF2A	0.000188845740428695	Sig80
noncoding_MEF2B	0.00543994771287342	Sig5
noncoding_MEF2C	0.00302714934675481	Sig30
noncoding_MEF2D	0.00437824408236199	Sig10
noncoding_MEIS1	0.00583937562413796	Sig3
noncoding_MEIS2	0.00771609854179682	Sig08
noncoding_MEIS3	0.00120739460716924	Sig50
noncoding_MEOX1	0.00160660058855806	Sig50
noncoding_MEOX2	0.00105406508998122	Sig50
noncoding_MGA	0.00141654005524908	Sig50
noncoding_MGA::EVX1	0.000526164633023552	Sig60
noncoding_MITF	0.00281878546287206	Sig30
noncoding_MLX	0.000128846359856816	Sig90
noncoding_MLXIPL	0.000527182668736054	Sig60
noncoding_MSANTD3	0.00837605653454639	Sig05
noncoding_MSC	0.00093462704699911	Sig50
noncoding_MTF1	0.00328194948307459	Sig30
noncoding_MYBL1	0.00407216557774355	Sig10
noncoding_MYBL2	0.000692703231403758	Sig60
noncoding_MYC	0.00561147277761252	Sig5
noncoding_MYCN	0.000105139199051434	Sig90
noncoding_MYF5	0.00310781325171094	Sig30
noncoding_MYF6	0.000281249676245593	Sig80
noncoding_MYOD1	0.00587904320834984	Sig3
noncoding_MYOG	0.000778403452829144	Sig50
noncoding_MZF1	0.00195360394953485	Sig30
noncoding_NEUROD1	0.000561007902787413	Sig60
noncoding_NEUROG1	0.00222602985524656	Sig30
noncoding_NEUROG2	0.00327314316439033	Sig30
noncoding_NFATC4	0.0111672423273538	Sig01
noncoding_NFE2	0.000494512217405893	Sig70
noncoding_NFIB	0.00101535203962218	Sig50
noncoding_NFIC	0.0027009361845069	Sig30
noncoding_NFIC::TLX1	1.28823973915513e-05	Other
noncoding_NFIL3	0.00474890632211845	Sig10
noncoding_NFIX	0.00168085254877338	Sig30
noncoding_NFKB1	0.00555158195842736	Sig5
noncoding_NFKB2	9.25918765250629e-05	Sig90
noncoding_NFYA	0.00142518336399717	Sig50
noncoding_NFYB	0.000759846919338816	Sig50
noncoding_NFYC	0.0031619226066759	Sig30
noncoding_NHLH1	0.000526318858325307	Sig60
noncoding_NHLH2	0.0035850693270055	Sig10
noncoding_NKX2-2	0.0033757389382625	Sig30
noncoding_NKX2-3	0.00284461542930503	Sig30
noncoding_NKX2-4	0.00294152384845671	Sig30
noncoding_NKX2-5	0.00164483376415467	Sig30
noncoding_NKX2-8	0.00183843874283334	Sig30
noncoding_NKX6-1	0.00476253759328982	Sig10
noncoding_NKX6-3	0.00332307399666148	Sig30
noncoding_NOTO	0.00105655715146876	Sig50
noncoding_NR1D1	0.00464355942470702	Sig10
noncoding_NR1D2	0.00206324497410515	Sig30
noncoding_NR1H2::RXRA	0.000857572654478674	Sig50
noncoding_NR1H4::RXRA	0.00559134365269232	Sig5
noncoding_NR1I2	0.00215097736152603	Sig30
noncoding_NR1I3	0.00722827524575114	Sig3
noncoding_NR2C2	0.000590169239486768	Sig60
noncoding_NR2F1	0.00421211167170225	Sig10
noncoding_NR2F2	0.00390803069816996	Sig10
noncoding_NR2F6	0.000207734264138079	Sig80
noncoding_NR3C1	0.0025839132657547	Sig30
noncoding_NR3C2	0.00274853495227339	Sig30
noncoding_NR4A1	0.00462449340675093	Sig10
noncoding_NR4A2	0.00028726317055109	Sig80
noncoding_NR4A2::RXRA	0.000215360329166662	Sig80
noncoding_NR6A1	0.00803276260436352	Sig08
noncoding_NRL	0.0140887801912757	Sig01
noncoding_OLIG1	0.000653762041545017	Sig60
noncoding_OLIG2	0.00386903963431351	Sig10
noncoding_OLIG3	0.001282148551818	Sig50
noncoding_ONECUT1	0.0020198896564324	Sig30
noncoding_ONECUT2	0.00155353720258593	Sig50
noncoding_ONECUT3	0.000397364135465817	Sig70
noncoding_OSR1	0.00554192777947005	Sig5
noncoding_OSR2	0.00461304572587649	Sig10
noncoding_OTX2	0.000101091601048152	Sig90
noncoding_OVOL1	0.000994965636112282	Sig50
noncoding_OVOL2	0.00156568134504033	Sig50
noncoding_PATZ1	0.00101247469678433	Sig50
noncoding_PAX1	0.00303337855699425	Sig30
noncoding_PAX2	0.00267534877048137	Sig30
noncoding_PAX3	0.00634235463197088	Sig3
noncoding_PAX4	0.00163432927431793	Sig30
noncoding_PAX5	0.00108683020364876	Sig50
noncoding_PAX6	0.00558025003535499	Sig5
noncoding_PAX8	0.00139965577874825	Sig50
noncoding_PAX9	0.00178983230813652	Sig30
noncoding_PBX1	0.00282518384577944	Sig30
noncoding_PBX2	0.00611678194719929	Sig3
noncoding_PBX3	0.00662021511722404	Sig3
noncoding_PGR	0.00298998164461996	Sig30
noncoding_PHOX2A	0.000293442242441892	Sig80
noncoding_PHOX2B	0.00362415852526534	Sig10
noncoding_PITX2	0.00213550714057046	Sig30
noncoding_PKNOX1	0.0019778677068519	Sig30
noncoding_PKNOX2	0.00584589544224184	Sig3
noncoding_PLAG1	0.00684697619621306	Sig3
noncoding_PLAGL2	0.00490909191564162	Sig5
noncoding_POU1F1	0.00139809735604306	Sig50
noncoding_POU2F1	0.00390394890151772	Sig10
noncoding_POU2F1::SOX2	0.00107845456984918	Sig50
noncoding_POU2F2	0.00705218774477988	Sig3
noncoding_POU2F3	0.000200891852223717	Sig80
noncoding_POU3F1	0.0032289296306001	Sig30
noncoding_POU3F2	0.00383661195585669	Sig10
noncoding_POU3F3	0.00167035342393799	Sig30
noncoding_POU3F4	0.00334388956928813	Sig30
noncoding_POU4F1	0.00449438442092278	Sig10
noncoding_POU4F2	0.00615105630854142	Sig3
noncoding_POU4F3	0.00514751844038744	Sig5
noncoding_POU5F1	0.0021193251244788	Sig30
noncoding_POU5F1B	0.00233168425783518	Sig30
noncoding_POU6F1	0.00221931549392963	Sig30
noncoding_POU6F2	0.00292615432043039	Sig30
noncoding_PPARA::RXRA	0.00551108521925282	Sig5
noncoding_PPARD	0.00164219172197264	Sig30
noncoding_PPARG	0.00254601813267602	Sig30
noncoding_PRDM1	0.0037738925884914	Sig10
noncoding_PRDM9	0.00235927535026713	Sig30
noncoding_PROP1	0.0050727643251119	Sig5
noncoding_PROX1	0.000399224787559454	Sig70
noncoding_PRRX2	0.00224754333738747	Sig30
noncoding_RARA	0.00466123687105327	Sig10
noncoding_RARA::RXRA	0.00239973328994944	Sig30
noncoding_RARA::RXRG	0.00469162958722532	Sig10
noncoding_RARB	0.000276308629049122	Sig80
noncoding_RARG	0.0010424199507868	Sig50
noncoding_REL	0.000592992587199977	Sig60
noncoding_RELA	0.00326732284288608	Sig30
noncoding_RELB	0.00260266522083938	Sig30
noncoding_REST	0.00101306295132348	Sig50
noncoding_RFX1	0.000250206961334326	Sig80
noncoding_RFX2	0.00660429619098937	Sig3
noncoding_RFX3	0.000707615665802537	Sig60
noncoding_RFX4	0.00411450801756678	Sig10
noncoding_RFX5	0.00232036647789028	Sig30
noncoding_RFX7	0.000150051512550649	Sig90
noncoding_RORA	0.00201177205815827	Sig30
noncoding_RORB	0.00172766444095027	Sig30
noncoding_RORC	0.00320150235514991	Sig30
noncoding_RREB1	0.00816102388224693	Sig08
noncoding_RUNX2	0.00232216319722463	Sig30
noncoding_RUNX3	0.00419974728183032	Sig10
noncoding_RXRA::VDR	0.00279333960117598	Sig30
noncoding_RXRB	0.00223075648032147	Sig30
noncoding_RXRG	0.00330875352487164	Sig30
noncoding_SATB1	0.00139715181277933	Sig50
noncoding_SCRT1	0.00272629114694398	Sig30
noncoding_SCRT2	0.00255411141684663	Sig30
noncoding_SIX1	0.00721715811306065	Sig3
noncoding_SIX2	0.000482137894018781	Sig70
noncoding_SMAD3	0.00747559320422013	Sig1
noncoding_SMAD5	0.00293525626441044	Sig30
noncoding_SNAI1	0.0019597823311593	Sig30
noncoding_SNAI2	0.0046641902995836	Sig10
noncoding_SNAI3	0.000839972825099057	Sig50
noncoding_SOHLH2	0.00256195245100268	Sig30
noncoding_SOX12	0.00327289716700431	Sig30
noncoding_SOX13	0.00412873784292273	Sig10
noncoding_SOX14	0.00321513551192554	Sig30
noncoding_SOX15	0.00409308607177431	Sig10
noncoding_SOX18	0.000466396609689413	Sig70
noncoding_SOX2	0.00262696042283927	Sig30
noncoding_SOX21	0.00379877410315999	Sig10
noncoding_SOX4	0.00519103984022725	Sig5
noncoding_SOX8	0.00390031741013255	Sig10
noncoding_SOX9	0.0014037923429383	Sig50
noncoding_SP1	0.000102181518190929	Sig90
noncoding_SP2	0.00253854831203373	Sig30
noncoding_SP3	0.000429604892394793	Sig70
noncoding_SP4	0.000448465529266797	Sig70
noncoding_SP8	0.000160518447152441	Sig90
noncoding_SP9	0.00706120875645863	Sig3
noncoding_SPDEF	0.00116590835125765	Sig50
noncoding_SPIB	0.00711742977632089	Sig3
noncoding_SPIC	0.00271862624675589	Sig30
noncoding_SREBF1	0.00470244298554094	Sig10
noncoding_SREBF2	0.0066068197402434	Sig3
noncoding_SRF	0.00349968889212505	Sig30
noncoding_SRY	0.00829375380029281	Sig05
noncoding_STAT1	0.000500811261086455	Sig60
noncoding_STAT1::STAT2	0.00211687170951663	Sig30
noncoding_STAT3	0.000623387224655621	Sig60
noncoding_TAL1::TCF3	0.00393218625627336	Sig10
noncoding_TBR1	0.0030979182203775	Sig30
noncoding_TBX1	0.00285135981145653	Sig30
noncoding_TBX15	0.00888618081229357	Sig05
noncoding_TBX18	0.00325630403211952	Sig30
noncoding_TBX19	0.0016062994621959	Sig50
noncoding_TBX2	0.000300271688538134	Sig80
noncoding_TBX20	0.00451132194277356	Sig10
noncoding_TBX21	0.00256604422376235	Sig30
noncoding_TBX3	0.000147986047266353	Sig90
noncoding_TBX4	0.0070073666590741	Sig3
noncoding_TBX5	0.000650492384782851	Sig60
noncoding_TBXT	0.00628599126282765	Sig3
noncoding_TCF12	0.00324800346769019	Sig30
noncoding_TCF21	0.00577052615050877	Sig3
noncoding_TCF3	0.00209203033864271	Sig30
noncoding_TCF4	0.00232006201060193	Sig30
noncoding_TCF7	0.0015807983270983	Sig50
noncoding_TCF7L1	0.00463446902371489	Sig10
noncoding_TCF7L2	0.00024930255074009	Sig80
noncoding_TCFL5	0.00412771530716519	Sig10
noncoding_TEAD1	0.00181967575122482	Sig30
noncoding_TEAD2	0.000160664518582909	Sig90
noncoding_TEAD3	0.00497058754576845	Sig5
noncoding_TEAD4	0.00384380763617185	Sig10
noncoding_TEF	0.0003502400946669	Sig70
noncoding_TFAP2A	0.00505477291394097	Sig5
noncoding_TFAP2B	0.00211225757314388	Sig30
noncoding_TFAP2C	0.00306456158615787	Sig30
noncoding_TFAP2E	0.00209860096526298	Sig30
noncoding_TFAP4	0.00208035622534652	Sig30
noncoding_TFAP4::ETV1	0.000917271174995496	Sig50
noncoding_TFAP4::FLI1	0.00230151594125903	Sig30
noncoding_TFCP2	0.00187830383910982	Sig30
noncoding_TFDP1	0.00653982570495264	Sig3
noncoding_TFE3	0.00196918880683485	Sig30
noncoding_TFEB	0.00095862856538018	Sig50
noncoding_TFEC	0.0051058255166264	Sig5
noncoding_TGIF1	0.000531578537672232	Sig60
noncoding_TGIF2	0.00208765139958545	Sig30
noncoding_TGIF2LX	0.00477330828299212	Sig10
noncoding_TGIF2LY	0.000176055296709939	Sig80
noncoding_THAP1	0.000844460584843282	Sig50
noncoding_THRA	0.00626825792218447	Sig3
noncoding_THRB	0.00347718787016577	Sig30
noncoding_TP53	0.00437902151649114	Sig10
noncoding_TP63	0.00266602333372281	Sig30
noncoding_TP73	0.00189652647684468	Sig30
noncoding_TRPS1	0.00326382199927259	Sig30
noncoding_TWIST1	0.000780392044435042	Sig50
noncoding_USF1	0.00129186535749536	Sig50
noncoding_USF2	0.00122723286035228	Sig50
noncoding_VAX1	0.000949171114302353	Sig50
noncoding_VENTX	0.00247226676735177	Sig30
noncoding_VSX1	0.000313357305119508	Sig70
noncoding_VSX2	0.00139410475077909	Sig50
noncoding_XBP1	0.00475673564785131	Sig10
noncoding_YY2	0.000380156013463163	Sig70
noncoding_ZBED1	0.000820804064260622	Sig50
noncoding_ZBED2	0.00090724730621007	Sig50
noncoding_ZBED4	0.000173551003853376	Sig80
noncoding_ZBTB11	0.00163676438023758	Sig30
noncoding_ZBTB12	0.00378159185554954	Sig10
noncoding_ZBTB14	0.000557459858608605	Sig60
noncoding_ZBTB17	0.00121703033469146	Sig50
noncoding_ZBTB18	0.00704987946697969	Sig3
noncoding_ZBTB24	0.00344584450423575	Sig30
noncoding_ZBTB26	0.00687354376910485	Sig3
noncoding_ZBTB32	0.00614207646758925	Sig3
noncoding_ZBTB33	0.00186938315963226	Sig30
noncoding_ZBTB6	0.00144769590104309	Sig50
noncoding_ZBTB7A	0.000298079078114677	Sig80
noncoding_ZBTB7B	0.000106471754128959	Sig90
noncoding_ZBTB7C	0.00397359475491218	Sig10
noncoding_ZFP14	0.00301460429477751	Sig30
noncoding_ZFP42	0.00321327625326479	Sig30
noncoding_ZFP57	0.00212110448321543	Sig30
noncoding_ZIC1	0.00125731303552846	Sig50
noncoding_ZIC4	0.000448757856899173	Sig70
